날짜,총자산,수익금,수익률
2025-12-22,226146.175437791,929.9995422363281,0.41293638813387046
2025-12-22,252102.17443071093,-2836.891330718994,-1.1127723098247075
2026-01-02,214821.73532176705,3152.0517539978027,1.4891370841911924
2026-01-02,243401.93633723946,2077.742042541504,0.8609754395384935
2026-01-02,270895.61731410713,1983.6011505126953,0.7376394624574747
2026-01-02,298294.8182876179,1742.2514915466309,0.5875017405412363
2026-01-02,325457.8192527363,1742.2514915466309,0.5382044192672002
2026-01-02,352620.8202178547,2056.7405319213867,0.5866946019580783
2026-01-02,380067.2611930439,2336.2619705200195,0.6184988723003144
2026-01-06,217263.43996274137,2462.05850982666,1.1462023629332911
2026-01-09,220196.92172775275,2188.6996116638184,1.003952782339714
2026-01-09,247657.47211608893,803.4399261474609,0.32547166397073685
2026-01-15,223866.3007492475,1233.90034866333,0.5542321541892212
2026-01-15,250408.86158603948,906.5109634399414,0.3633276244403571
2026-01-15,276602.94241184514,1588.0901412963867,0.5774561367086045
2026-01-16,224973.11625295374,1161.449203491211,0.5189404193278851
2026-01-21,228769.84684609013,2648.1204376220703,1.1711039357794768
2026-01-21,259113.2866272791,1244.8797912597656,0.4827577780985769
2026-01-27,232705.78214848394,1946.8192329406738,0.8436592054078528
2026-01-27,262392.5017300879,1512.0002746582031,0.5795758081661468
2026-01-28,234937.33095372075,2770.9478759765625,1.1935181309383072
2026-02-02,234342.13940482834,1531.0882186889648,0.6576527234803876
2026-02-06,242381.89209041608,4607.0,1.9375468786873198
2026-02-06,275850.39209041605,4639.5207443237305,1.7106691635540066
